start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month_dataset1,sunset_time,hours_after_sunset_dataset1,season,rat_presence_duration_sec,time,month_dataset2,hours_after_sunset_dataset2,bat_landing_number,food_availability,rat_minutes,rat_arrival_number,rat_eating
2018-02-16 22:22:00,0.07570842,rat_attack,16/02/2018 22:18,16/02/2018 22:22,250,1,0,2,16/02/2018 17:27,4.922777778,0,240.0,2018-02-16 22:22:00,2,4.5,53,3.0,1.816666667,2,1
2018-02-19 00:33:00,0.057540536,fast,19/02/2018 0:31,19/02/2018 0:34,157,0,1,2,18/02/2018 17:29,7.078055556,0,180.0,2018-02-19 00:33:00,2,7.0,39,2.0,3.616666667,1,1
2018-02-19 01:33:00,3.0,rat,19/02/2018 1:33,19/02/2018 1:33,6,1,0,2,18/02/2018 17:29,8.078333333,0,0.0,2018-02-19 01:33:00,2,8.0,40,1.301587302,0.2,1,1
2018-02-10 21:08:00,5.0,rat,10/02/2018 21:04,10/02/2018 21:11,222,1,0,2,10/02/2018 17:22,3.771111111,0,420.0,2018-02-10 21:08:00,2,3.5,85,3.033794163,2.8,7,1
2018-02-10 21:36:00,1.0,rat,10/02/2018 21:35,10/02/2018 21:36,68,1,0,2,10/02/2018 17:22,4.236666667,0,60.0,2018-02-10 21:36:00,2,4.0,92,3.0,3.633333333,8,1
2018-02-10 21:36:00,2.0,rat,10/02/2018 21:35,10/02/2018 21:36,75,1,0,2,10/02/2018 17:22,4.238611111,0,60.0,2018-02-10 21:36:00,2,4.0,92,3.0,3.633333333,8,1
2018-02-10 21:44:00,1.0,rat,10/02/2018 21:44,10/02/2018 21:51,6,1,0,2,10/02/2018 17:22,4.368333333,0,420.0,2018-02-10 21:44:00,2,4.0,92,3.0,3.633333333,8,1
2018-02-10 21:45:00,6.0,,10/02/2018 21:44,10/02/2018 21:51,86,0,0,2,10/02/2018 17:22,4.390555556,0,420.0,2018-02-10 21:45:00,2,4.0,92,3.0,3.633333333,8,1
2018-02-10 21:45:00,4.0,rat,10/02/2018 21:44,10/02/2018 21:51,92,1,0,2,10/02/2018 17:22,4.392222222,0,420.0,2018-02-10 21:45:00,2,4.0,92,3.0,3.633333333,8,1
2018-02-10 21:46:00,13.0,rat,10/02/2018 21:44,10/02/2018 21:51,137,1,0,2,10/02/2018 17:22,4.404722222,0,420.0,2018-02-10 21:46:00,2,4.0,92,3.0,3.633333333,8,1
2018-02-10 21:46:00,1.0,rat,10/02/2018 21:44,10/02/2018 21:51,155,1,0,2,10/02/2018 17:22,4.409722222,0,420.0,2018-02-10 21:46:00,2,4.0,92,3.0,3.633333333,8,1
2018-02-10 21:46:00,2.0,fast,10/02/2018 21:44,10/02/2018 21:51,158,0,1,2,10/02/2018 17:22,4.410555556,0,420.0,2018-02-10 21:46:00,2,4.0,92,3.0,3.633333333,8,1
2018-02-10 21:47:00,1.0,rat,10/02/2018 21:44,10/02/2018 21:51,224,1,0,2,10/02/2018 17:22,4.428888889,0,420.0,2018-02-10 21:47:00,2,4.0,92,3.0,3.633333333,8,1
2018-02-11 00:32:00,1.0,rat,11/02/2018 0:31,11/02/2018 0:33,35,1,0,2,10/02/2018 17:22,7.1725,0,120.0,2018-02-11 00:32:00,2,7.0,70,1.4,1.566666667,1,1
2018-02-11 01:09:00,5.0,pick,11/02/2018 1:09,11/02/2018 1:10,7,0,1,2,10/02/2018 17:22,7.794722222,0,60.0,2018-02-11 01:09:00,2,7.5,49,1.024193548,1.383333333,1,1
2018-02-11 01:54:00,0.04438061,rat,11/02/2018 1:52,11/02/2018 1:58,105,1,0,2,10/02/2018 17:22,8.544444444,0,360.0,2018-02-11 01:54:00,2,8.5,49,0.88320356,6.05,1,1
2018-02-11 01:55:00,3.0,rat,11/02/2018 1:52,11/02/2018 1:58,132,1,0,2,10/02/2018 17:22,8.551944444,0,360.0,2018-02-11 01:55:00,2,8.5,49,0.88320356,6.05,1,1
2018-02-11 01:56:00,1.0,fast,11/02/2018 1:52,11/02/2018 1:58,242,0,1,2,10/02/2018 17:22,8.5825,0,360.0,2018-02-11 01:56:00,2,8.5,49,0.88320356,6.05,1,1
2018-02-11 01:57:00,6.0,fast,11/02/2018 1:52,11/02/2018 1:58,269,0,1,2,10/02/2018 17:22,8.59,0,360.0,2018-02-11 01:57:00,2,8.5,49,0.88320356,6.05,1,1
2018-02-11 01:57:00,24.0,rat,11/02/2018 1:52,11/02/2018 1:58,286,1,0,2,10/02/2018 17:22,8.594722222,0,360.0,2018-02-11 01:57:00,2,8.5,49,0.88320356,6.05,1,1
2018-02-10 19:25:00,0.097399911,fast,10/02/2018 19:24,10/02/2018 19:25,13,0,1,2,10/02/2018 17:22,2.05,0,60.0,2018-02-10 19:25:00,2,2.0,47,4.0,0.25,1,1
2018-02-17 20:50:00,2.0,rat,17/02/2018 20:49,17/02/2018 20:51,20,1,0,2,17/02/2018 17:28,3.370555556,0,120.0,2018-02-17 20:50:00,2,3.0,65,3.0,1.25,1,1
2018-02-17 20:50:00,1.0,rat,17/02/2018 20:49,17/02/2018 20:51,35,1,0,2,17/02/2018 17:28,3.374722222,0,120.0,2018-02-17 20:50:00,2,3.0,65,3.0,1.25,1,1
2018-02-17 20:50:00,2.0,rat,17/02/2018 20:49,17/02/2018 20:51,42,1,0,2,17/02/2018 17:28,3.376666667,0,120.0,2018-02-17 20:50:00,2,3.0,65,3.0,1.25,1,1
2018-02-17 17:42:00,0.050211363,fast,17/02/2018 17:40,17/02/2018 17:43,139,0,1,2,17/02/2018 17:28,0.247777778,0,180.0,2018-02-17 17:42:00,2,0.0,8,4.0,1.25,2,1
